MC-SIN,1,6864.6317452638,7114.5972722473,7132.7516475594,7152.914501445,7230.150919503,7251.0837896171,6863.7927659477
MC-SIN,2,6629.5482931131,6854.3053519872,6896.3264994801,6903.9135755404,6970.4646735919,6967.6451294212,6589.129991107
MC-SIN,3,6464.5720908776,6692.6288749462,6722.1005114733,6750.9318925447,6789.8900510747,6775.3335749114,6383.3510018187
MC-SIN,4,6388.4872201109,6608.9646981883,6652.1698886704,6675.1532859182,6690.1801581979,6689.7564159063,6251.250849426
MC-SIN,5,6464.8095297793,6669.7461524698,6705.8369434115,6738.6019016578,6741.0646660638,6700.3083915607,6193.4329418544
MC-SIN,6,6668.3322395787,6857.5330132699,6885.6659810948,6929.0462317148,6906.200404449,6761.8524604898,6098.496468718
MC-SIN,7,6908.9802686116,7072.7020813393,7120.8306590798,7134.0917742624,7142.8883594369,6811.2778532751,5917.9705791633
MC-SIN,8,7513.8389288528,7665.9322099386,7693.6622706452,7724.8780166673,7735.18871461,7279.8277786035,6185.9369415937
MC-SIN,9,8039.7399562659,8159.0740772818,8206.5438370024,8226.1043058973,8230.2482362356,7764.5496783531,6554.2645948494
MC-SIN,10,8400.694889092,8478.1859182098,8535.34097964,8560.3226796225,8544.6936622531,8131.2021032901,6871.2525501067
MC-SIN,11,8753.3090002668,8812.0411820295,8852.6248557376,8890.3068205862,8865.8946761355,8465.3300417788,7138.9343455495
MC-SIN,12,9033.3605568756,9099.1708733545,9123.7297825505,9164.22906568,9157.7816742907,8692.0748526365,7386.3098254593
MC-SIN,13,9097.9949802659,9147.8383773705,9134.1054256753,9194.6167536729,9171.8876110538,8702.646550989,7545.8961708454
MC-SIN,14,9106.5309170298,9125.3042032886,9122.4662916326,9187.914749452,9171.3161874306,8630.4303066146,7527.8283272345
MC-SIN,15,9112.4509894453,9170.0508215804,9161.8761587664,9236.9911312944,9206.5581235142,8454.2623975277,7391.0645440889
MC-SIN,16,9051.3361771472,9074.3062317941,9086.6036947019,9153.2795189048,9116.9054592838,8323.4167853193,7282.7516263586
MC-SIN,17,8816.7551929832,8842.4833335149,8828.1875120558,8914.3594036456,8855.7184781682,8151.1189516416,7167.7741908659
MC-SIN,18,8571.0780465869,8596.731934938,8584.2401305389,8635.6164974407,8558.6510329107,8041.6552950299,7166.4667353681
MC-SIN,19,9600.3406656166,9580.2250307283,9548.5380023927,9560.8128394063,9502.016091562,9015.3594711295,8410.1507559594
MC-SIN,20,9934.7921782256,9867.939286304,9856.9369221005,9836.8265826361,9816.2959588013,9281.8296077476,8706.0443350842
MC-SIN,21,9800.6515314037,9767.0600383421,9726.0457143733,9710.6068361044,9700.5085468552,9099.2956137378,8643.2464723608
MC-SIN,22,8885.2414918251,8895.7585868386,8883.0255279495,8917.6405665339,8917.082855606,8349.7415682755,7979.2864625996
MC-SIN,23,8283.1428835083,8304.3630203098,8280.6024242106,8318.1837148081,8361.1298452841,7844.9596398821,7532.7185664849
MC-SIN,24,7626.5321138771,7625.3461658649,7638.6631057195,7655.2864058273,7722.1005663706,7359.678322354,7089.889649766
