MC-SIN,1,7041.0704034584,7307.2776137255,7255.10669611,7162.085244765,7229.0196722849,7220.0670725379,6889.5660984388
MC-SIN,2,6800.1155440703,7039.9388526301,7002.079439053,6923.6502207591,6972.9654373143,6940.603327424,6610.1344422771
MC-SIN,3,6623.8447506389,6880.6289677309,6835.4813564572,6755.7843243555,6787.8106489121,6746.7324273011,6410.4472481305
MC-SIN,4,6560.3887833641,6810.1210582614,6781.8712303406,6692.5778877933,6704.1156998481,6642.7043120869,6276.2945198698
MC-SIN,5,6606.9570041366,6854.7011824795,6827.4642837731,6742.9536356977,6744.2916984376,6638.7992204397,6229.652161418
MC-SIN,6,6771.1772450066,6998.1178631255,6989.5320738995,6890.7851473397,6912.7867637171,6701.7427408592,6143.3313985621
MC-SIN,7,7038.0893919963,7234.3585903771,7219.3397518894,7134.3991558731,7142.3922931137,6755.0185921029,5997.128667707
MC-SIN,8,7644.5133451453,7835.6869470626,7800.157719971,7750.019753466,7712.5674856156,7242.325962301,6288.5812537674
MC-SIN,9,8143.5041230917,8317.3347457947,8264.5386302798,8235.8667221616,8178.85522609,7695.4375762803,6678.8941714451
MC-SIN,10,8470.7719050744,8640.0616121725,8574.8394233969,8569.7843117097,8495.0378188033,8057.6710740828,7024.0548370399
MC-SIN,11,8844.5512266268,8961.4293947337,8845.8048447325,8877.2284997531,8785.438704119,8370.6481035655,7312.6614439046
MC-SIN,12,9128.7098852169,9256.4153095147,9148.9392677373,9158.1927099737,9082.935273136,8589.1644222203,7558.0788994778
MC-SIN,13,9174.2984668699,9303.6120403067,9135.7356338159,9163.7490218166,9084.0287356809,8630.5996763294,7728.5650790725
MC-SIN,14,9167.6614238819,9269.5071491998,9140.1429519736,9153.2586946431,9046.7038907511,8544.3319456589,7728.8020771396
MC-SIN,15,9210.6673178631,9319.2946904065,9206.4825000339,9190.3510263554,9076.9506494847,8403.8220378414,7624.031484865
MC-SIN,16,9168.092661847,9243.4581062315,9181.1205042553,9130.9004381337,9005.0854879658,8311.1758639029,7505.0033310242
MC-SIN,17,8923.5809181751,8990.2653545605,8917.9754169923,8929.6584678682,8775.1544212331,8145.1328540904,7386.979322851
MC-SIN,18,8644.8667623658,8753.1909005256,8698.6843417736,8663.6317267682,8552.4037910712,7999.7720755621,7349.1083640841
MC-SIN,19,9695.3878857614,9772.2048680343,9666.7976254958,9596.851892689,9472.1689983079,9019.0254858767,8509.2741314416
MC-SIN,20,10045.0907255815,10054.71820533,9961.8874558337,9896.9296895048,9807.8526070814,9372.1057445703,8805.7639458934
MC-SIN,21,9920.4025450796,9961.6767833179,9804.5931542868,9771.6341135281,9673.9078147149,9193.9646606233,8733.7931089116
MC-SIN,22,9008.7624219165,9074.5431646829,8937.5354240447,8940.1114199546,8867.1354856211,8410.139555585,8066.9097811258
MC-SIN,23,8461.4481490314,8490.5381509647,8317.6549783655,8357.0110276549,8330.1437072113,7921.3639987794,7622.0317536143
MC-SIN,24,7790.3349902327,7849.5263421193,7704.0118857656,7708.4743196279,7678.3115848753,7436.8173504917,7161.79502219
