MC-SIN,1,7241.5435007239,7514.535066467,7530.0700619534,7561.7495304855,7622.1902758027,7746.3287496294,7421.2081606305
MC-SIN,2,7006.147578816,7241.1638229262,7258.6383092,7296.584408156,7332.3882447284,7455.9943729768,7132.6148114279
MC-SIN,3,6831.0228542181,7088.0332921813,7100.3249193306,7106.4570130576,7156.1928258546,7257.1794644252,6933.8782024722
MC-SIN,4,6773.249251146,7015.6022699747,7019.234008701,7035.5982356843,7083.5953117842,7164.0255741403,6803.0112578978
MC-SIN,5,6894.858238725,7125.8475643162,7143.9848221611,7165.5175654763,7201.7386704201,7184.3520718525,6728.8746675712
MC-SIN,6,7199.2788896643,7412.7747671769,7404.4606990669,7437.2595308718,7468.9057113433,7269.1814143656,6656.2566975343
MC-SIN,7,7495.1860290077,7688.861086658,7713.8800810398,7735.0225643296,7741.9710610051,7393.8476917733,6534.0743495424
MC-SIN,8,8062.2794379863,8206.9995866467,8269.775641665,8287.5133542044,8306.697789552,7912.5144832136,6828.9436994583
MC-SIN,9,8567.5568913446,8696.3835249395,8769.7266287366,8783.1554399442,8802.623577494,8439.707446261,7218.9072148049
MC-SIN,10,8899.2998722794,9006.88627111,9064.3966235217,9094.2187581599,9110.9045050576,8797.6295125699,7550.5031306247
MC-SIN,11,9238.1573567293,9314.4110125436,9395.4050812738,9431.6086286443,9430.4785995971,9094.2952307738,7827.3417179832
MC-SIN,12,9528.940350261,9576.2435610913,9671.6164848841,9723.6492816643,9718.2231230908,9310.7438322009,8064.7767151679
MC-SIN,13,9518.2912109845,9544.8075741712,9647.0647641319,9687.7811753334,9678.0434238996,9282.6789065586,8182.1280005811
MC-SIN,14,9524.2156957776,9535.0691017304,9639.4174539474,9690.9823624069,9662.5928501257,9130.0299854882,8151.5527880276
MC-SIN,15,9580.7002928694,9632.4761864486,9734.5803316997,9780.5101829462,9765.8807051801,9006.1455927636,8056.7479325968
MC-SIN,16,9544.8923629959,9588.8741979449,9696.0669546678,9744.222296688,9707.3642107467,8884.638435232,7946.5730006269
MC-SIN,17,9353.2701418582,9401.2589441961,9490.685735236,9526.3316866477,9513.626465214,8741.0973729774,7840.7449997354
MC-SIN,18,9094.1356716208,9137.4463913753,9195.9997967347,9212.9865875254,9238.3824496257,8650.5037498645,7821.8333530374
MC-SIN,19,10044.1651298049,10021.933155858,10108.2048781175,10131.3849387065,10125.6908579633,9625.6458734053,8895.4215330541
MC-SIN,20,10368.4778828652,10406.9419633544,10453.4941151186,10434.1571184772,10428.160089877,9927.3403601453,9243.4286424597
MC-SIN,21,10210.7240087737,10221.7296132974,10296.2172716572,10271.1726185587,10257.3355183081,9766.4928582139,9175.9251503666
MC-SIN,22,9306.9093658413,9333.2699341393,9384.246008746,9373.1479112935,9370.4456432534,8930.669170808,8528.930025665
MC-SIN,23,8683.5630111521,8701.8283130678,8749.9691870281,8778.3640904533,8814.1586749553,8429.3580164545,8110.316764158
MC-SIN,24,8067.0368048544,8086.5515242012,8118.7423058735,8160.4940104519,8247.2287384414,7947.7446522658,7614.905906889
