MC-SIN,1,6795.5139572108,7183.1471817726,7201.4953669493,7191.1153447234,7256.0827068869,7243.7467857234,6814.265193536
MC-SIN,2,6571.9027061864,6909.2315043008,6962.7879845855,6935.5847112337,6988.072920549,6970.8783474254,6554.752696322
MC-SIN,3,6421.8422202753,6743.9352759152,6796.7955403716,6775.4363948743,6824.7226483169,6793.0851953131,6363.8065291956
MC-SIN,4,6363.2129251744,6678.9143547428,6739.3822066624,6717.4260849419,6741.8786526575,6716.9362041368,6247.2636996372
MC-SIN,5,6481.8941139795,6795.5055712581,6847.6563159135,6824.1415212085,6872.3728495477,6724.984638249,6193.3605351283
MC-SIN,6,6688.0384694274,6971.8602795509,7032.8408314699,6964.8708257251,7057.0358467093,6778.705342109,6106.7002313445
MC-SIN,7,7017.1496733542,7264.3003834374,7310.0788502177,7277.2647565182,7343.4010078738,6887.7715419,5980.1173264153
MC-SIN,8,7680.9730934797,7907.0261867114,7957.2962647998,7924.6500752706,7974.0841081073,7393.5597086991,6282.6000134939
MC-SIN,9,8251.6012814877,8422.0320525391,8469.328087802,8451.0359869887,8500.7497818574,7930.7979611526,6642.3551761677
MC-SIN,10,8625.5698040641,8765.7830060441,8823.1758887558,8798.0002937651,8817.2782460417,8311.9347564725,6996.3848333883
MC-SIN,11,8986.1190019683,9121.5352180537,9154.4054716998,9126.1743575933,9174.8593557443,8609.3393467623,7291.7218567982
MC-SIN,12,9277.1272589033,9402.529211222,9409.4679536353,9371.2259727245,9433.3407566892,8823.9743139281,7514.3708917202
MC-SIN,13,9282.38496285,9390.733283001,9399.7280915023,9343.2435580133,9415.5932290945,8771.0826010705,7621.3968456877
MC-SIN,14,9266.9541275903,9368.8508205239,9366.7927768062,9307.3652443366,9393.3388202635,8618.5433899185,7596.5586305648
MC-SIN,15,9317.6162119908,9399.3797655006,9430.1398821884,9356.4744055927,9419.2941879025,8480.1093997241,7481.6870856075
MC-SIN,16,9236.0002298012,9358.9463362217,9389.6074434082,9292.3285909031,9365.9841261768,8353.6215321064,7352.2714664182
MC-SIN,17,9044.7122581549,9174.5599095422,9176.1175565016,9093.6728827365,9135.1320133367,8195.3390722086,7229.993778847
MC-SIN,18,9040.0140895635,9113.8582357617,9117.2342112483,9034.0904990628,9079.1956078575,8330.5494681917,7411.7048937785
MC-SIN,19,10140.3544332322,10164.8590974597,10222.4414388892,10077.61332632,10091.8360869593,9417.9597990446,8598.3170454944
MC-SIN,20,10215.1968852586,10232.017911712,10229.4614649618,10150.1183551115,10120.8186156329,9387.2027212706,8707.4994000481
MC-SIN,21,10017.1700555974,10038.8596419714,10014.6492702788,9940.9517162435,9892.2157483279,9185.2695147829,8600.6578285676
MC-SIN,22,8923.159359985,9014.0058306801,9004.3090657776,8978.6159671698,8992.1007007899,8304.2586251223,7975.7805819938
MC-SIN,23,8271.0562737995,8366.9344736777,8362.3597866732,8323.3941082468,8380.8829396794,7788.5876259305,7535.9130608147
MC-SIN,24,7622.0184341699,7736.3263598671,7723.011435053,7711.5639948795,7766.3655183736,7329.2041032708,7080.910764507
