MC-SIN,1,6981.9699456882,7284.4732382817,7229.6649531063,7230.7909901686,7185.3760784109,7190.2981917281,7009.7815158489
MC-SIN,2,6737.6008291447,7007.688246659,6973.1282943126,6913.0744336637,6872.964141881,6918.9605157758,6714.9267340879
MC-SIN,3,6563.1810322003,6825.2901158539,6806.4379427345,6717.6590171418,6627.1042448081,6742.4948406154,6508.0588160859
MC-SIN,4,6501.3452780712,6748.0785552195,6716.2956471242,6617.1557341266,6436.624359355,6647.467510862,6373.7545085953
MC-SIN,5,6621.117100506,6855.6330105169,6812.9589527618,6672.6997809618,6340.0203238454,6686.5673221787,6320.0252576383
MC-SIN,6,6848.3461366374,7017.7088938206,7007.9501041453,6814.3520369325,6261.5503367845,6767.6395135096,6248.8059780252
MC-SIN,7,7156.5819385747,7235.3950698978,7245.8761383481,6987.2929289509,6026.91754795,6884.0387738536,6123.0158488646
MC-SIN,8,7808.1772052632,7842.0793850795,7888.177713895,7595.3837035701,6267.1904555292,7362.9881814917,6410.9535388301
MC-SIN,9,8376.8844411134,8368.9745821375,8398.8915115209,8122.7421756523,6574.5675492853,7907.4791549728,6791.7045074655
MC-SIN,10,8745.3726758859,8719.4896753035,8734.2534101935,8475.4788782267,6933.8606076829,8289.8311127804,7162.7280155556
MC-SIN,11,9068.4212721104,9062.2548880645,9072.8444405012,8713.2186163737,7256.9119042837,8590.6524635059,7438.4808606239
MC-SIN,12,9366.4172751085,9326.8835574289,9342.1713917281,8923.9834275525,7521.3209865262,8783.4733390341,7685.0393499939
MC-SIN,13,9356.8707896948,9303.2237001852,9329.1720899596,8888.3609822057,7665.218406832,8755.6523123604,7786.5559904151
MC-SIN,14,9343.2351131482,9299.3677393626,9310.4373394653,8764.3615395243,7643.2178705195,8641.0123545804,7760.6423376475
MC-SIN,15,9402.8067485531,9350.2001050217,9392.6870179675,8646.1171796955,7573.0910060859,8518.3781906044,7658.1262854723
MC-SIN,16,9377.0442240029,9303.668141663,9364.7969435949,8589.3842028353,7473.2351710625,8416.3235365545,7549.3100358478
MC-SIN,17,9181.7761194275,9124.8647586365,9175.1996741229,8427.4796794874,7364.2275575528,8264.3290704423,7451.2594931881
MC-SIN,18,9102.4140817286,9071.8926764576,9091.1012948433,8423.7209917977,7517.5909381214,8357.7118884228,7596.8744828923
MC-SIN,19,10083.2581319109,10079.4627068068,10097.4770106487,9564.6363818623,8693.0804794903,9542.6883512497,8806.7396775636
MC-SIN,20,10115.9271413534,10144.6894519024,10101.0890629804,9581.3950140525,8855.5927368466,9559.0842759214,8936.309695424
MC-SIN,21,9895.2711040073,9958.0435342077,9898.1651233238,9298.0172089513,8735.4420306615,9339.2982967424,8805.0053103228
MC-SIN,22,9025.3507724376,9085.4914673415,9034.536587231,8521.5443756625,8079.7901381791,8472.8662564246,8166.4097954268
MC-SIN,23,8384.71516317,8446.0745675658,8415.5835318552,8041.1875313241,7655.3158026155,7932.2270529264,7742.3554542647
MC-SIN,24,7733.3596054043,7782.4565586577,7773.7910736522,7594.8316016295,7194.2929670728,7456.5048096341,7258.370390205
