MC-SIN,1,7025.8432419113,7270.2670174016,7341.6743368948,7369.0744729627,7404.1546382254,7390.5376143618,7102.752311462
MC-SIN,2,6791.5841901183,6999.6549366211,7051.7145587879,7087.6217767831,7122.8140921894,7102.5044393448,6812.2916659389
MC-SIN,3,6615.0142957099,6818.3779647537,6879.8087994644,6906.4576610078,6942.5207381158,6911.3744686975,6589.308584709
MC-SIN,4,6552.7083591862,6733.5674413643,6791.4451702776,6836.3878702454,6852.3045759042,6835.6265066448,6469.1757226716
MC-SIN,5,6658.360158346,6825.0946697493,6888.4083959837,6929.2867128264,6962.5619928792,6869.1930096612,6402.999768514
MC-SIN,6,6805.8453475926,6970.7248744774,7048.2332431963,7063.6819393721,7106.7318721956,6886.398991719,6307.9352894567
MC-SIN,7,7094.2445321532,7257.8799585825,7327.6016594396,7363.0502480708,7399.7922444848,7049.6633410334,6198.7545215504
MC-SIN,8,7752.8015207879,7901.4359438155,7971.1614302771,7998.9297353139,8037.0464507361,7564.6104508863,6521.2150463213
MC-SIN,9,8338.1127566287,8462.4096588406,8503.1857081823,8536.0567157478,8593.9911203883,8120.634466148,6933.0137552185
MC-SIN,10,8685.4174075463,8806.3899610787,8848.0972371437,8868.9586025394,8918.1145871428,8490.5279961099,7291.644123903
MC-SIN,11,9029.4037090602,9164.6878400549,9186.8065062371,9218.4444021049,9274.0384851371,8818.4164994318,7608.8858734189
MC-SIN,12,9350.0924283739,9460.0245942378,9465.6930136576,9497.5402737989,9557.0272307472,9052.8590624154,7850.0684843821
MC-SIN,13,9379.4390042455,9435.6571525633,9465.2704697829,9479.1581595555,9542.371820002,9034.7305180781,7958.4662551571
MC-SIN,14,9379.7097111784,9423.9843915094,9456.2990590832,9478.1487961991,9530.9991819672,8892.5996714096,7929.3815652707
MC-SIN,15,9414.6278892206,9477.2246949299,9502.9124257496,9539.8427536334,9615.7249939537,8774.998274803,7812.2968558429
MC-SIN,16,9359.1695897027,9427.0053689538,9438.9710307667,9512.174753391,9528.1338153316,8688.8550580508,7725.7779870239
MC-SIN,17,9155.1369477074,9237.0891413489,9242.8349223038,9295.069927073,9321.3170375407,8534.420523393,7622.9874983962
MC-SIN,18,8912.1097932734,8938.5347763698,8959.3223736789,9018.7708899882,9049.8501253741,8438.7832020891,7614.4270767897
MC-SIN,19,9880.3925111091,9855.1599101701,9904.1024564297,9923.5276817029,9969.7614438373,9493.6104816789,8759.1770699014
MC-SIN,20,10274.7371073734,10236.8468914798,10199.7647281947,10255.0385347861,10275.4658117685,9754.3891954512,9104.6507961794
MC-SIN,21,10108.1985248778,10055.1410099306,10057.053167017,10055.5468036982,10127.9229642229,9588.2885638642,9036.6202058131
MC-SIN,22,9188.1791300913,9143.4088620019,9139.0904090003,9184.7246692609,9218.8406179353,8693.4519367637,8298.9138242714
MC-SIN,23,8547.2693726188,8493.4155098639,8500.3136232156,8542.5541975974,8621.4756527408,8158.7232555474,7876.6671976124
MC-SIN,24,7895.4497375828,7854.5614428635,7858.0598101838,7906.0818772113,8022.2076026321,7660.3239664106,7364.399070443
