MC-SIN,1,7100.4945920529,7359.1202180565,7354.9152766515,7355.3060274488,7395.775905019,7414.1293211488,7256.4770342167
MC-SIN,2,6861.636792461,7092.2507744994,7085.9414410733,7074.8729442309,7119.5558100733,7124.882382044,6970.2961375341
MC-SIN,3,6698.2023880401,6922.6946854052,6927.1020933662,6913.7351061013,6955.9677523667,6932.2027828405,6745.7433458732
MC-SIN,4,6617.2635288447,6855.2178770905,6846.9686943153,6841.4820755149,6859.5527524256,6842.8252526417,6617.0876747579
MC-SIN,5,6720.6841731988,6949.3493213368,6946.7520019227,6949.9051224329,6968.1424945287,6892.2962305083,6549.8401554292
MC-SIN,6,6887.8752175411,7114.3272604709,7111.0167529714,7107.1674299146,7158.3349326781,6927.0278381991,6450.8998985485
MC-SIN,7,7209.9603069275,7412.748841997,7393.060137882,7403.8493871163,7446.8842802517,7078.4514012909,6310.8589697028
MC-SIN,8,7852.7926540964,8038.2290162238,8016.1422524743,8020.1502579617,8048.2062373391,7604.6334137307,6637.1938030994
MC-SIN,9,8398.4979163816,8534.7510827052,8506.8225009671,8544.0783944592,8562.3713984309,8142.9582486711,7026.4101140837
MC-SIN,10,8740.5685247094,8881.2231879696,8812.0526106708,8867.5343491677,8857.9033629243,8514.3202657899,7411.421335187
MC-SIN,11,9064.7511205049,9193.4557839404,9120.2371922305,9186.0700475168,9171.1491482209,8810.6481685835,7713.4981225783
MC-SIN,12,9339.899128507,9474.5149075172,9445.3950997879,9476.0297406888,9448.7255830995,9044.3328503777,7955.434833567
MC-SIN,13,9356.00020067,9453.110270927,9444.8069203253,9446.0527859273,9422.2485447934,9035.0890177246,8057.430916578
MC-SIN,14,9363.1368212509,9465.4584958102,9450.5884505843,9444.4777488932,9403.5868950477,8910.4171700956,8038.8709153073
MC-SIN,15,9411.4968416314,9513.1993961857,9501.8546840478,9523.7064217324,9493.0347064945,8784.7898942211,7920.3192130517
MC-SIN,16,9335.8876425357,9426.4174895134,9435.6812098623,9476.5947064317,9383.1947093481,8657.1437394667,7818.2839372023
MC-SIN,17,9122.5470538513,9225.7527088561,9230.0866597807,9269.1000946333,9196.5543754263,8499.0015012796,7701.4665353645
MC-SIN,18,8851.0606143488,8961.8093720316,8967.7279920234,9008.9349939078,8963.2192729343,8408.5913016164,7705.4149305486
MC-SIN,19,10068.1423149688,10120.5604124662,10136.7681168161,10162.9834141519,10101.4717180337,9680.0834127181,8991.4422785293
MC-SIN,20,10380.6247112966,10442.0811187689,10447.9326693046,10464.4508970374,10359.4795766937,9912.6213053536,9296.5598241265
MC-SIN,21,10219.2577859874,10272.2202003755,10291.6077983342,10282.3259907622,10197.8079235429,9744.4392902134,9233.4469401283
MC-SIN,22,9069.0866028911,9143.1291862898,9158.6663154078,9146.7544265604,9095.2831555321,8711.343526099,8400.2670859597
MC-SIN,23,8425.884056769,8477.8316647797,8510.2146268181,8514.9287891168,8513.7800569306,8200.3425793914,7977.4304222648
MC-SIN,24,7804.4102296467,7858.2363724442,7872.456816586,7877.0991951442,7929.0348858851,7695.3082839707,7480.74160122
