MC-SIN,1,6753.8226934177,6991.8108506166,7101.211729747,7108.3878597074,7270.0475638647,7268.5008212419,6925.7585281234
MC-SIN,2,6539.3318713843,6750.607717815,6868.236463195,6846.2936489584,6987.6856575507,7020.241611243,6655.8260961095
MC-SIN,3,6379.2520549458,6600.5600506846,6705.8931077683,6693.8522300628,6829.739455378,6866.0829204945,6450.7316071653
MC-SIN,4,6329.5704997324,6554.2588418062,6633.987177238,6637.3012025318,6757.218656239,6771.4107889009,6341.5731756321
MC-SIN,5,6414.4851115774,6679.3635645928,6751.072745683,6728.5963735349,6874.3717879649,6789.6597357413,6277.6987537233
MC-SIN,6,6660.758657507,6860.9242349823,6955.4502369296,6921.0595989278,7061.7569371231,6872.700939386,6186.0649455634
MC-SIN,7,7020.8411886604,7215.5902455599,7261.9137652447,7206.3434905607,7364.6067273078,7014.1771863757,6108.9557146149
MC-SIN,8,7698.1436582021,7828.0356245656,7892.8212132089,7849.5690941164,7988.5551208675,7534.4914544628,6415.543192197
MC-SIN,9,8244.9306258503,8311.9159210931,8367.4919339264,8396.3131103229,8481.8153751256,8079.4648374733,6839.3884202068
MC-SIN,10,8611.8292419886,8655.2401366312,8688.752032238,8728.1708516069,8821.843559204,8456.0014378293,7196.4076993753
MC-SIN,11,8932.786325818,8976.3253784274,9010.9185182511,9049.6199983614,9153.8883052259,8747.8273466767,7508.6954981071
MC-SIN,12,9223.4339798381,9247.653196629,9283.7981313094,9324.9899933428,9431.3718217425,8946.809346541,7728.664861926
MC-SIN,13,9201.254687999,9218.908350866,9248.0125624102,9306.4989993329,9382.018378941,8866.0124173579,7816.7756469534
MC-SIN,14,9177.3627071909,9193.8288191933,9208.467570786,9312.5045130665,9384.27032011,8742.185366248,7787.9981362463
MC-SIN,15,9229.1595581415,9236.8669329581,9262.2487125956,9369.8160725061,9443.3336434833,8598.8220717676,7661.5054161237
MC-SIN,16,9191.6371814566,9185.9908028863,9243.428314846,9333.3118659429,9380.3076093847,8471.6343282903,7538.02425051
MC-SIN,17,9035.7606846281,9117.2561662288,9096.5896584492,9173.8610669007,9213.0954079917,8345.4956259567,7456.5656713901
MC-SIN,18,9072.9198911622,9203.5319668772,9143.8026639358,9185.9134753432,9193.9517778174,8485.4297184221,7656.8458954061
MC-SIN,19,10048.2411810028,10057.6959757545,10053.4574432979,10174.9834867369,10155.0047062934,9598.1416559925,8961.2506294397
MC-SIN,20,10026.8536800031,10058.3590861473,10006.1953111388,10137.2009654429,10124.4474467884,9578.1493495282,9053.8487614653
MC-SIN,21,9804.0401355687,9790.3337825724,9775.2810867661,9899.4839347911,9900.4650053674,9297.9951353776,8889.3817654286
MC-SIN,22,8879.5874934244,8831.9065527582,8852.7506883525,8965.1555657777,8990.2159484883,8405.0851169411,8134.5883376021
MC-SIN,23,8230.3138672429,8187.2342284238,8210.0229801152,8337.9256857712,8409.6610008223,7885.1124778854,7701.9881401078
MC-SIN,24,7584.6439424685,7554.5918442576,7601.8705753463,7697.5956068085,7804.3070580099,7392.7755072715,7206.897515189
