MC-SIN,1,6902.8033783867,7129.7837968321,7100.690250476,7104.369562352,7108.38630829,7124.3598255759,6923.0977497869
MC-SIN,2,6673.6146198477,6894.8372225384,6855.5866507567,6887.5755086783,6869.766679257,6855.6448873243,6661.5320779123
MC-SIN,3,6535.4494699813,6737.0324165404,6699.2537788201,6729.9504345141,6716.2048895239,6683.8005229479,6476.2688147602
MC-SIN,4,6490.1729166033,6685.9534270952,6648.7635719153,6674.5981021312,6656.2341716134,6611.0817581857,6355.0826699255
MC-SIN,5,6607.9829416866,6779.9835374016,6741.6151612118,6771.5999760692,6738.9225097493,6616.4634602467,6307.7155584974
MC-SIN,6,6835.8084182489,7000.4867589897,6965.2411931285,6975.9713977319,6925.4061654035,6645.7833128315,6241.9105879362
MC-SIN,7,7165.8469151286,7309.9839414406,7260.1123742436,7281.3906696473,7186.9204982253,6747.2120066684,6106.3873736608
MC-SIN,8,7746.4622222782,7861.6572037033,7803.2317670587,7832.9545474471,7737.9481700243,7200.2279560842,6390.3980011698
MC-SIN,9,8218.0348371503,8326.1417736463,8255.7506060139,8279.6220300508,8183.7253204902,7629.8992188135,6779.0337707992
MC-SIN,10,8533.877939694,8606.3228543069,8525.9937784037,8562.0757291677,8467.1328574765,7960.1423062645,7102.0610913966
MC-SIN,11,8842.2371547871,8896.6938221083,8826.0571493949,8863.041500809,8744.2855849286,8258.4817764599,7386.5505831557
MC-SIN,12,9116.0008764293,9149.7156501343,9077.7695745678,9132.2111601534,9012.2682333567,8482.4242303014,7635.3732392628
MC-SIN,13,9139.9726463587,9128.6785260462,9063.265041888,9122.7440939413,9006.1282584368,8493.177335204,7802.0157174772
MC-SIN,14,9140.2778393425,9126.6667834426,9046.3902260745,9115.1089123213,9026.5455127996,8407.2696842873,7811.2874125678
MC-SIN,15,9174.9950931602,9177.6974801647,9067.332920176,9170.217763578,9042.8277993329,8307.4991663322,7735.0738752911
MC-SIN,16,9084.8678279634,9124.8249749694,8982.8371810152,9096.2038660906,8934.7546963927,8206.250031802,7625.6057948659
MC-SIN,17,8851.545613733,8896.8474359223,8751.8199491861,8887.3335615842,8712.5297233364,8044.705869132,7493.797129413
MC-SIN,18,8624.9905272727,8634.8859134118,8529.2519764085,8650.2528981722,8479.7407675057,7964.3502254572,7495.0766422679
MC-SIN,19,9580.4663086739,9589.2821095789,9529.2449198103,9599.2268182652,9450.419913474,9046.2649029382,8640.2373609153
MC-SIN,20,9795.9176263629,9798.349935062,9755.3732028742,9789.5900009085,9666.8777462848,9221.9032753842,8887.9834041182
MC-SIN,21,9604.2997768844,9617.6624258177,9546.3962990281,9573.9919659152,9438.5956261951,9039.0286726721,8756.27001447
MC-SIN,22,8743.7233226608,8739.3107138546,8702.8628820174,8746.4579231045,8625.0320777183,8288.5111382596,8097.5216666193
MC-SIN,23,8168.4546992032,8144.7014095835,8105.5164665505,8190.4427163926,8089.0670332798,7807.8749625852,7652.3358271648
MC-SIN,24,7574.3074313846,7566.9096081401,7517.1925845494,7605.8321587693,7516.0882179694,7316.1285633295,7184.93027981
