MC-SIN,1,7000.4305922353,7122.2419004701,7289.3322129093,7327.8238624061,7378.0547137265,7392.4395628394,7127.3618846336
MC-SIN,2,6723.6469547703,6880.5450350643,7023.4161063276,7053.7546261316,7102.0974425884,7107.8573333552,6849.6325005734
MC-SIN,3,6546.1028715839,6728.0643601645,6857.8501514236,6883.7271832077,6936.6166462125,6921.862776132,6630.7945362294
MC-SIN,4,6442.9060363472,6685.5372526506,6778.8000729054,6827.7471519944,6867.4438809265,6831.7900316758,6519.8603078421
MC-SIN,5,6427.0175403394,6792.1972030434,6883.8886975375,6939.2751842028,6970.4224670691,6867.4832299819,6449.0719918726
MC-SIN,6,6395.5329434625,7008.3207212782,7052.6278329009,7123.1741910201,7163.1804179796,6896.2941251433,6342.2177481495
MC-SIN,7,6389.8693396872,7361.2598574424,7386.9497313553,7475.7823867937,7487.7315185486,7047.3265948939,6240.0396694839
MC-SIN,8,6770.2728391205,7971.5622805241,8004.0893345767,8077.342048017,8094.4166346148,7593.461242668,6565.8501523116
MC-SIN,9,7190.4337006184,8466.8850799576,8498.1235278484,8589.1052083003,8590.2892666722,8143.7491971205,6955.3111022487
MC-SIN,10,7534.2165183637,8818.7650355257,8825.1697260573,8919.3558816166,8906.1814230878,8499.4266615776,7310.4034881285
MC-SIN,11,7849.954770416,9134.6645396286,9150.4955690849,9221.2772212948,9209.5886421449,8784.2161874594,7608.433568465
MC-SIN,12,8099.0406000287,9426.6146844688,9432.4596541788,9497.3541309437,9493.6581694444,9011.5174248043,7834.2539862452
MC-SIN,13,8198.5626474143,9426.2353605909,9446.4426039042,9476.5440942411,9461.8775131113,9005.2822001393,7953.6041446157
MC-SIN,14,8148.183889155,9435.0280793554,9439.966264725,9445.8279533135,9418.6359147395,8876.8965277795,7938.0217263755
MC-SIN,15,8058.0536007678,9485.9032093726,9456.6698471681,9484.651837834,9474.243449995,8746.0257692535,7813.3155556953
MC-SIN,16,7964.0503376196,9422.5539311801,9384.0161819531,9428.4047584282,9375.9254851,8639.949003088,7701.2407646483
MC-SIN,17,7852.1308612734,9221.2478207034,9173.523316382,9225.9081132188,9180.9886804381,8480.9040784392,7595.9420627839
MC-SIN,18,7852.6972951434,8984.7932225598,8927.7844981824,8973.7791498851,8919.4104147575,8380.4443934631,7580.300067218
MC-SIN,19,8839.8685326523,9848.309523399,9932.4207387218,9936.8130930945,9908.7559154622,9505.0008127562,8810.8981310368
MC-SIN,20,9155.6553090992,10119.945812378,10196.7484345342,10195.4948973593,10150.7266936768,9718.9022604804,9122.8864978661
MC-SIN,21,9042.541615602,9910.8821493276,10017.8369095367,9978.6948356477,9949.8698796992,9522.3760720165,9045.5171100162
MC-SIN,22,8350.1049038518,9104.0058315953,9061.9124760015,9101.412524245,9118.8120285669,8619.8074958397,8292.0754922349
MC-SIN,23,7868.9926590328,8474.1683538794,8444.95642926,8505.203346404,8533.8605526622,8104.045257308,7840.8359500221
MC-SIN,24,7388.6771283742,7836.7397624129,7808.9850100578,7861.5477683823,7967.4659462752,7603.9589516571,7365.528448033
